42.953241792877776, -78.8993670603107
42.98246507603439, -78.78844107055018
42.95729117368828, -78.87455549131614
42.96083787520297, -78.76457087964548
42.94190282417897, -78.78858229755016
43.00698199271065, -78.79172276156163
42.97280066862045, -78.81062968758918
42.905967775760374, -78.83702378685204
42.99212037545715, -78.74995309706637
43.03432817281428, -78.81707251852835
42.96000133778723, -78.82396627222839
43.022323210231384, -78.74956189511845
42.93465818442738, -78.76888016020182
42.97074306042043, -78.85173821147757
42.948407354127376, -78.77214859453419
42.94987956208429, -78.84126762821414
43.004249469599536, -78.7150796189585
42.96569666775962, -78.70066518854571
43.03259875631118, -78.7762102641498
42.9670733056237, -78.70222208807493
42.893135187564006, -78.8632744498281
42.938614784268005, -78.77389832107444
43.01613608064072, -78.86628983407876
42.94500400688767, -78.79009431120454
42.88435237854318, -78.85972850771127
42.91954835823958, -78.85329640594273
42.890743099317916, -78.7546834851145
43.039016321827404, -78.83253747987311
43.035292850140344, -78.8575414062949
43.008041336181215, -78.83373569651518
42.976290739424876, -78.8065364801493
43.00239357767227, -78.78176462823771
42.90707607145347, -78.83763392248436
42.82077958021977, -78.80604651522708
42.83095119082566, -78.77138996870494
42.86656135197076, -78.79650635783159
42.85893976450297, -78.84314815521319
42.83033684535533, -78.70252698319642
42.80104138693556, -78.78379676209677
42.86379239512261, -78.77439993409313
42.8215511038077, -78.8014688023698
