42.953241792877776, -78.8993670603107
43.042900077851385, -78.87182953571889
43.041765333654176, -78.8685301818617
43.004835910437826, -78.86994218330469
42.97193686034009, -78.87818192877462
42.97394646671388, -78.86753892163217
42.965907643568194, -78.86822556712619
42.980979575091055, -78.85826920746308
42.97897019763898, -78.85449265724604
42.98148190919349, -78.850029461535
42.96490271680094, -78.86788224437919
42.96440024726118, -78.86135911218614
42.96615887269497, -78.8596424984511
42.90709181879528, -78.88161515425934
42.909355004649456, -78.87474869931926
42.89077997862625, -78.8645624947886
42.887603015265206, -78.86372862222854
42.853683739588135, -78.83150090833716
42.8523388515632, -78.82332895724853
43.00708774247223, -78.81312897395189
43.00973488791014, -78.80923050136367
43.00301498826679, -78.80588895343091
42.96576439226386, -78.8097746903592
42.96974929931345, -78.80375563069316
42.94373788224736, -78.81608037191411
42.95129071667315, -78.80834158091491
42.95212986329215, -78.79687670536053
42.94898300447685, -78.79487035213852
42.92275292422333, -78.80719509335947
42.92065403514897, -78.8049021182486
42.8867573983497, -78.81325013056126
42.88711832094859, -78.80438344037418
42.888201076074736, -78.79945750138135
42.81886643377237, -78.80930937925812
42.81561446260198, -78.80438344026528
43.02255925279401, -78.78151869805401
43.01938908548269, -78.77968417842187
43.023168881587885, -78.7708451292852
43.022193472611995, -78.76851028611702
43.015365175863614, -78.77167900184527
42.98950831675338, -78.77784965878973
42.991460157476055, -78.7706783547732
42.95286341978668, -78.77175270624939
42.92155220323292, -78.77298642753718
42.924563588971886, -78.7684627828153
42.923057914501946, -78.76147169551787
42.91131239070377, -78.74995696349856
42.92285634626668, -78.7503261581983
42.92438842942984, -78.75009368482144
42.92609069936908, -78.74765271436435
42.925324683717434, -78.74277077345022
42.9265162595041, -78.7409109864353
42.92404796979738, -78.74009732961626
42.831643263043816, -78.76144392801353
42.91348317099416, -78.71334232344338
42.91079597157339, -78.71217490185929
42.91409388179505, -78.69966681345834
42.91446030537068, -78.695330676146
42.86594017409861, -78.72402513170539
42.86694671599076, -78.71509874028331
42.89285951711755, -78.68797624327001
42.89361409579401, -78.66943681493184
42.890092649648146, -78.66840684669081
